taxon_name,name_aligned,source,taxon_status,taxonomicSourceID,name_aligned_family,name_aligned_order
Toulicia reticulata,Toulicia reticulata,wcvp,Accepted,2520889,Sapindaceae,Sapindales
Vouarana guianensis,Vouarana guianensis,wcvp,Accepted,2454441,Sapindaceae,Sapindales
Chromolucuma congestifolia,Chromolucuma congestifolia,wcvp,Accepted,474839,Sapotaceae,Ericales
Chromolucuma rubriflora,Chromolucuma rubriflora,wcvp,Accepted,39796,Sapotaceae,Ericales
Chrysophyllum acreanum,Chrysophyllum acreanum,wcvp,Accepted,39935,Sapotaceae,Ericales
Chrysophyllum amazonicum,Prieurella wurdackii,wcvp,Synonym,165440,Sapotaceae,Ericales
Chrysophyllum argenteum,Chrysophyllum argenteum,wcvp,Accepted,39960,Sapotaceae,Ericales
Chrysophyllum bombycinum,Ragala bombycina,wcvp,Synonym,3308438,Sapotaceae,Ericales
Chrysophyllum colombianum,Prieurella colombiana,wcvp,Synonym,165435,Sapotaceae,Ericales
Chrysophyllum cuneifolium,Prieurella cuneifolia,wcvp,Synonym,3307984,Sapotaceae,Ericales
Chrysophyllum eximium,Achrouteria eximia,wcvp,Synonym,3301511,Sapotaceae,Ericales
Chrysophyllum gonocarpum,Chloroluma gonocarpa,wcvp,Synonym,39440,Sapotaceae,Ericales
Chrysophyllum lucentifolium,Chrysophyllum lucentifolium,wcvp,Accepted,40147,Sapotaceae,Ericales
Chrysophyllum manaosense,Prieurella manaosensis,wcvp,Synonym,165438,Sapotaceae,Ericales
Chrysophyllum marginatum,Chrysophyllum marginatum,wcvp,Accepted,40167,Sapotaceae,Ericales
Chrysophyllum pomiferum,Achrouteria pomifera,wcvp,Synonym,1812,Sapotaceae,Ericales
Chrysophyllum prieurii,Prieurella prieurii,wcvp,Synonym,165439,Sapotaceae,Ericales
Chrysophyllum sanguinolentum,Ragala sanguinolenta,wcvp,Synonym,176096,Sapotaceae,Ericales
Chrysophyllum sparsiflorum,Chrysophyllum sparsiflorum,wcvp,Accepted,40294,Sapotaceae,Ericales
Chrysophyllum superbum,Chrysophyllum superbum,wcvp,Accepted,40304,Sapotaceae,Ericales
Chrysophyllum ucuquirana-branca,Ragala ucuquirana-branca,wcvp,Synonym,176098,Sapotaceae,Ericales
Chrysophyllum venezuelanense,Cornuella venezuelanensis,wcvp,Synonym,47265,Sapotaceae,Ericales
Chrysophyllum wilsonii,Chrysophyllum wilsonii,wcvp,Accepted,346419,Sapotaceae,Ericales
Diploon cuspidatum,Diploon cuspidatum,wcvp,Accepted,62502,Sapotaceae,Ericales
Ecclinusa atabapoensis,Ecclinusa atabapoensis,wcvp,Accepted,65647,Sapotaceae,Ericales
Ecclinusa guianensis,Ecclinusa guianensis,wcvp,Accepted,65664,Sapotaceae,Ericales
Ecclinusa lanceolata,Ecclinusa lanceolata,wcvp,Accepted,65666,Sapotaceae,Ericales
Ecclinusa lancifolia,Ecclinusa lancifolia,wcvp,Accepted,65667,Sapotaceae,Ericales
Ecclinusa parviflora,Ecclinusa parviflora,wcvp,Accepted,65671,Sapotaceae,Ericales
Ecclinusa ramiflora,Ecclinusa ramiflora,wcvp,Accepted,65675,Sapotaceae,Ericales
Ecclinusa ulei,Ecclinusa ulei,wcvp,Accepted,65680,Sapotaceae,Ericales
Elaeoluma glabrescens,Elaeoluma glabrescens,wcvp,Accepted,66358,Sapotaceae,Ericales
Elaeoluma nuda,Elaeoluma nuda,wcvp,Accepted,66359,Sapotaceae,Ericales
Elaeoluma schomburgkiana,Elaeoluma schomburgkiana,wcvp,Accepted,66360,Sapotaceae,Ericales
Manilkara bidentata,Manilkara bidentata,wcvp,Accepted,120114,Sapotaceae,Ericales
Manilkara cavalcantei,Manilkara cavalcantei,wcvp,Accepted,120129,Sapotaceae,Ericales
Manilkara elata,Manilkara elata,wcvp,Accepted,120153,Sapotaceae,Ericales
Manilkara excelsa,Manilkara excelsa,wcvp,Accepted,120159,Sapotaceae,Ericales
Manilkara huberi,Manilkara huberi,wcvp,Accepted,120173,Sapotaceae,Ericales
Manilkara inundata,Manilkara inundata,wcvp,Accepted,120175,Sapotaceae,Ericales
Micropholis acutangula,Micropholis acutangula,wcvp,Accepted,127512,Sapotaceae,Ericales
Micropholis brochidodroma,Micropholis brochidodroma,wcvp,Accepted,127515,Sapotaceae,Ericales
Micropholis casiquiarensis,Micropholis casiquiarensis,wcvp,Accepted,127518,Sapotaceae,Ericales
Micropholis caudata,Micropholis caudata,wcvp,Accepted,127519,Sapotaceae,Ericales
Micropholis cylindrocarpa,Micropholis cylindrocarpa,wcvp,Accepted,127529,Sapotaceae,Ericales
Micropholis egensis,Micropholis egensis,wcvp,Accepted,127533,Sapotaceae,Ericales
Micropholis grandiflora,Micropholis grandiflora,wcvp,Accepted,127542,Sapotaceae,Ericales
Micropholis guyanensis,Micropholis guyanensis,wcvp,Accepted,127544,Sapotaceae,Ericales
Micropholis humboldtiana,Micropholis humboldtiana,wcvp,Accepted,127547,Sapotaceae,Ericales
Micropholis madeirensis,Micropholis madeirensis,wcvp,Accepted,127552,Sapotaceae,Ericales
Micropholis maguirei,Micropholis maguirei,wcvp,Accepted,127553,Sapotaceae,Ericales
Micropholis mensalis,Micropholis mensalis,wcvp,Accepted,127556,Sapotaceae,Ericales
Micropholis obscura,Micropholis obscura,wcvp,Accepted,127559,Sapotaceae,Ericales
Micropholis porphyrocarpa,Micropholis porphyrocarpa,wcvp,Accepted,127565,Sapotaceae,Ericales
Micropholis resinifera,Micropholis resinifera,wcvp,Accepted,127569,Sapotaceae,Ericales
Micropholis retusa,Micropholis retusa,wcvp,Accepted,127570,Sapotaceae,Ericales
Micropholis splendens,Micropholis splendens,wcvp,Accepted,127580,Sapotaceae,Ericales
Micropholis submarginalis,Micropholis submarginalis,wcvp,Accepted,127583,Sapotaceae,Ericales
Micropholis trunciflora,Micropholis trunciflora,wcvp,Accepted,127586,Sapotaceae,Ericales
Micropholis venulosa,Micropholis venulosa,wcvp,Accepted,127590,Sapotaceae,Ericales
Micropholis williamii,Micropholis williamii,wcvp,Accepted,127591,Sapotaceae,Ericales
Pouteria ambelaniifolia,Pouteria ambelaniifolia,wcvp,Accepted,163906,Sapotaceae,Ericales
Pouteria anomala,Nemaluma anomala,wcvp,Synonym,3306752,Sapotaceae,Ericales
Pouteria arcuata,Pouteria arcuata,wcvp,Accepted,163920,Sapotaceae,Ericales
Pouteria atabapoensis,Pouteria atabapoensis,wcvp,Accepted,163927,Sapotaceae,Ericales
Pouteria baehniana,Pouteria baehniana,wcvp,Accepted,163937,Sapotaceae,Ericales
Pouteria bangii,Pouteria bangii,wcvp,Accepted,163943,Sapotaceae,Ericales
Pouteria bilocularis,Pouteria bilocularis,wcvp,Accepted,163953,Sapotaceae,Ericales
Pouteria buenaventurensis,Pouteria buenaventurensis,wcvp,Accepted,163971,Sapotaceae,Ericales
Pouteria caimito,Pouteria caimito,wcvp,Accepted,163978,Sapotaceae,Ericales
Pouteria campanulata,Pouteria campanulata,wcvp,Accepted,163987,Sapotaceae,Ericales
Pouteria cayennensis,Pouteria cayennensis,wcvp,Accepted,164000,Sapotaceae,Ericales
Pouteria chocoensis,Pouteria chocoensis,wcvp,Accepted,164008,Sapotaceae,Ericales
Pouteria cicatricata,Pouteria cicatricata,wcvp,Accepted,164012,Sapotaceae,Ericales
Pouteria cladantha,Pouteria cladantha,wcvp,Accepted,164016,Sapotaceae,Ericales
Pouteria coriacea,Pouteria coriacea,wcvp,Accepted,164026,Sapotaceae,Ericales
Pouteria cuspidata,Pouteria cuspidata,wcvp,Accepted,164041,Sapotaceae,Ericales
Pouteria decorticans,Pouteria decorticans,wcvp,Accepted,164051,Sapotaceae,Ericales
Pouteria deliciosa,Pouteria deliciosa,wcvp,Accepted,164053,Sapotaceae,Ericales
Pouteria durlandii,Peteniodendron durlandii,wcvp,Synonym,150798,Sapotaceae,Ericales
Pouteria egregia,Pouteria egregia,wcvp,Accepted,164090,Sapotaceae,Ericales
Pouteria elegans,Pouteria elegans,wcvp,Accepted,164091,Sapotaceae,Ericales
Pouteria engleri,Nemaluma engleri,wcvp,Synonym,133510,Sapotaceae,Ericales
Pouteria ephedrantha,Pouteria ephedrantha,wcvp,Accepted,164098,Sapotaceae,Ericales
Pouteria ericoides,Pouteria ericoides,wcvp,Accepted,348024,Sapotaceae,Ericales
Pouteria erythrochrysa,Pouteria erythrochrysa,wcvp,Accepted,348025,Sapotaceae,Ericales
Pouteria eugeniifolia,Pouteria eugeniifolia,wcvp,Accepted,164102,Sapotaceae,Ericales
Pouteria filipes,Labatia filipes,wcvp,Synonym,3306094,Sapotaceae,Ericales
Pouteria fimbriata,Labatia fimbriata,wcvp,Synonym,3306093,Sapotaceae,Ericales
Pouteria flavilatex,Chromolucuma flavilatex,wcvp,Synonym,3302587,Sapotaceae,Ericales
Pouteria franciscana,Pouteria franciscana,wcvp,Accepted,164125,Sapotaceae,Ericales
Pouteria freitasii,Pouteria freitasii,wcvp,Accepted,348027,Sapotaceae,Ericales
Pouteria fulva,Pouteria fulva,wcvp,Accepted,164126,Sapotaceae,Ericales
Pouteria gabrielensis,Pouteria gabrielensis,wcvp,Accepted,164128,Sapotaceae,Ericales
Pouteria gardneri,Pouteria gardneri,wcvp,Accepted,164134,Sapotaceae,Ericales
Pouteria glauca,Pouteria glauca,wcvp,Accepted,164142,Sapotaceae,Ericales
Pouteria glomerata,Pouteria glomerata,wcvp,Accepted,164144,Sapotaceae,Ericales
Pouteria gomphiifolia,Pouteria gomphiifolia,wcvp,Accepted,164149,Sapotaceae,Ericales
Pouteria grandiflora,Lucuma grandiflora,wcvp,Synonym,115354,Sapotaceae,Ericales
Pouteria guianensis,Pouteria guianensis,wcvp,Accepted,164157,Sapotaceae,Ericales
Pouteria hispida,Pouteria guianensis,wcvp,Synonym,164157,Sapotaceae,Ericales
Pouteria jariensis,Peteniodendron jariense,wcvp,Synonym,3307488,Sapotaceae,Ericales
Pouteria juruana,Pouteria juruana,wcvp,Accepted,164180,Sapotaceae,Ericales
Pouteria krukovii,Pouteria krukovii,wcvp,Accepted,164194,Sapotaceae,Ericales
Pouteria laevigata,Micropholis laevigata,wcvp,Synonym,3306722,Sapotaceae,Ericales
Pouteria latianthera,Pouteria latianthera,wcvp,Accepted,164206,Sapotaceae,Ericales
Pouteria lucens,Pouteria lucens,wcvp,Accepted,164232,Sapotaceae,Ericales
Pouteria lucumifolia,Pouteria lucumifolia,wcvp,Accepted,164236,Sapotaceae,Ericales
Pouteria macrophylla,Lucuma rivicoa,wcvp,Synonym,115444,Sapotaceae,Ericales
Pouteria maguirei,Pouteria maguirei,wcvp,Accepted,164251,Sapotaceae,Ericales
Pouteria manaosensis,Lucuma manaosensis,wcvp,Synonym,3305835,Sapotaceae,Ericales
Pouteria maxima,Micropholis maxima,wcvp,Synonym,3306731,Sapotaceae,Ericales
Pouteria minima,Pouteria minima,wcvp,Accepted,164276,Sapotaceae,Ericales
Pouteria multiflora,Lucuma multiflora,wcvp,Synonym,115401,Sapotaceae,Ericales
Pouteria nemorosa,Pouteria nemorosa,wcvp,Accepted,164293,Sapotaceae,Ericales
Pouteria nudipetala,Pouteria nudipetala,wcvp,Accepted,164300,Sapotaceae,Ericales
Pouteria oblanceolata,Pouteria oblanceolata,wcvp,Accepted,164302,Sapotaceae,Ericales
Pouteria opposita,Pouteria opposita,wcvp,Accepted,164314,Sapotaceae,Ericales
Pouteria oppositifolia,Micropholis oppositifolia,wcvp,Synonym,3306734,Sapotaceae,Ericales
Pouteria pachyphylla,Pouteria pachyphylla,wcvp,Accepted,164322,Sapotaceae,Ericales
Pouteria pallens,Peteniodendron pallens,wcvp,Synonym,3307494,Sapotaceae,Ericales
Pouteria pariry,Labatia pariry,wcvp,Synonym,3305594,Sapotaceae,Ericales
Pouteria peruviensis,Pouteria peruviensis,wcvp,Accepted,164345,Sapotaceae,Ericales
Pouteria petiolata,Labatia petiolata,wcvp,Synonym,3305597,Sapotaceae,Ericales
Pouteria pimichinensis,Pouteria pimichinensis,wcvp,Accepted,164350,Sapotaceae,Ericales
Pouteria platyphylla,Pouteria platyphylla,wcvp,Accepted,164355,Sapotaceae,Ericales
Pouteria plicata,Pouteria plicata,wcvp,Accepted,164356,Sapotaceae,Ericales
Pouteria polysepala,Pouteria polysepala,wcvp,Accepted,164361,Sapotaceae,Ericales
Pouteria procera,Pouteria procera,wcvp,Accepted,164365,Sapotaceae,Ericales
Pouteria putamen-ovi,Pouteria putamen-ovi,wcvp,Accepted,164377,Sapotaceae,Ericales
Pouteria ramiflora,Pouteria ramiflora,wcvp,Accepted,164381,Sapotaceae,Ericales
Pouteria resinosa,Labatia resinosa,wcvp,Synonym,3305581,Sapotaceae,Ericales
Pouteria reticulata,Pouteria reticulata,wcvp,Accepted,164385,Sapotaceae,Ericales
Pouteria retinervis,Pouteria retinervis,wcvp,Accepted,164388,Sapotaceae,Ericales
Pouteria rigida,Pouteria rigida,wcvp,Accepted,164396,Sapotaceae,Ericales
Pouteria rostrata,Pouteria rostrata,wcvp,Accepted,164406,Sapotaceae,Ericales
Pouteria scrobiculata,Pouteria scrobiculata,wcvp,Accepted,164432,Sapotaceae,Ericales
Pouteria simulans,Pouteria simulans,wcvp,Accepted,164449,Sapotaceae,Ericales
Pouteria stipulifera,Chromolucuma stipulifera,wcvp,Synonym,3302574,Sapotaceae,Ericales
Pouteria surumuensis,Pouteria surumuensis,wcvp,Accepted,164484,Sapotaceae,Ericales
Pouteria tarumanensis,Pouteria tarumanensis,wcvp,Accepted,164491,Sapotaceae,Ericales
Pouteria torta,Pouteria torta,wcvp,Accepted,164499,Sapotaceae,Ericales
Pouteria trilocularis,Pouteria trilocularis,wcvp,Accepted,164508,Sapotaceae,Ericales
Pouteria ucuqui,Pouteria ucuqui,wcvp,Accepted,164511,Sapotaceae,Ericales
Pouteria venosa,Lucuma venosa,wcvp,Synonym,115476,Sapotaceae,Ericales
Pouteria vernicosa,Pouteria vernicosa,wcvp,Accepted,164527,Sapotaceae,Ericales
Pouteria virescens,Peteniodendron virescens,wcvp,Synonym,3307450,Sapotaceae,Ericales
Pouteria williamii,Chromolucuma williamii,wcvp,Synonym,3302573,Sapotaceae,Ericales
Pradosia beardii,Pradosia beardii,wcvp,Accepted,164546,Sapotaceae,Ericales
Pradosia cochlearia,Pradosia cochlearia,wcvp,Accepted,164549,Sapotaceae,Ericales
Pradosia decipiens,Pradosia decipiens,wcvp,Accepted,164554,Sapotaceae,Ericales
Pradosia grisebachii,Pradosia grisebachii,wcvp,Accepted,164558,Sapotaceae,Ericales
Pradosia huberi,Pradosia huberi,wcvp,Accepted,164559,Sapotaceae,Ericales
Pradosia lahoziana,Pradosia lahoziana,wcvp,Accepted,474296,Sapotaceae,Ericales
Pradosia schomburgkiana,Pradosia schomburgkiana,wcvp,Accepted,164570,Sapotaceae,Ericales
Pradosia subverticillata,Pradosia subverticillata,wcvp,Accepted,164574,Sapotaceae,Ericales
Pradosia surinamensis,Pradosia surinamensis,wcvp,Accepted,164575,Sapotaceae,Ericales
Pradosia verticillata,Pradosia verticillata,wcvp,Accepted,164577,Sapotaceae,Ericales
Sarcaulus brasiliensis,Sarcaulus brasiliensis,wcvp,Accepted,184850,Sapotaceae,Ericales
Sarcaulus inflexus,Sarcaulus inflexus,wcvp,Accepted,184853,Sapotaceae,Ericales
Sarcaulus vestitus,Sarcaulus vestitus,wcvp,Accepted,184856,Sapotaceae,Ericales
Sersalisia sericea,Sersalisia sericea,wcvp,Accepted,190892,Sapotaceae,Ericales
Heliamphora hispida,Heliamphora hispida,wcvp,Accepted,2842196,Sarraceniaceae,Ericales
Heliamphora parva,Heliamphora parva,wcvp,Accepted,2904371,Sarraceniaceae,Ericales
Heliamphora tatei,Heliamphora tatei,wcvp,Accepted,2842207,Sarraceniaceae,Ericales
Actinostachys pennula,Schizaea pennula,wcvp,Synonym,3158050,Schizaeaceae,Schizaeales
Actinostachys subtrijuga,Schizaea subtrijuga,wcvp,Synonym,3158062,Schizaeaceae,Schizaeales
Anemia buniifolia,Anemia buniifolia,wcvp,Accepted,3145023,Schizaeaceae,Schizaeales
Anemia phyllitidis,Anemia phyllitidis,wcvp,Accepted,3145328,Schizaeaceae,Schizaeales
Anemia tomentosa,Anemia tomentosa,wcvp,Accepted,3145358,Schizaeaceae,Schizaeales
Lygodium venustum,Lygodium venustum,wcvp,Accepted,3142959,Schizaeaceae,Schizaeales
Lygodium volubile,Lygodium volubile,wcvp,Accepted,3142961,Schizaeaceae,Schizaeales
Schizaea elegans,Schizaea elegans,wcvp,Accepted,3145381,Schizaeaceae,Schizaeales
Schizaea fluminensis,Schizaea fluminensis,wcvp,Accepted,3145384,Schizaeaceae,Schizaeales
Schizaea incurvata,Schizaea incurvata,wcvp,Accepted,3145385,Schizaeaceae,Schizaeales
Schizaea sprucei,Schizaea sprucei,wcvp,Accepted,3145396,Schizaeaceae,Schizaeales
Schizaea stricta,Schizaea stricta,wcvp,Accepted,3145397,Schizaeaceae,Schizaeales
Schlegelia cauliflora,Schlegelia cauliflora,wcvp,Accepted,319054,Schlegeliaceae,Lamiales
Schlegelia macrophylla,Schlegelia macrophylla,wcvp,Accepted,318380,Schlegeliaceae,Lamiales
Schlegelia paraensis,Schlegelia paraensis,wcvp,Accepted,318323,Schlegeliaceae,Lamiales
Schlegelia parviflora,Schlegelia parviflora,wcvp,Accepted,318321,Schlegeliaceae,Lamiales
Schlegelia roseiflora,Schlegelia roseiflora,wcvp,Accepted,318318,Schlegeliaceae,Lamiales
Schlegelia scandens,Schlegelia scandens,wcvp,Accepted,318317,Schlegeliaceae,Lamiales
Schlegelia spruceana,Schlegelia spruceana,wcvp,Accepted,318315,Schlegeliaceae,Lamiales
Schlegelia violacea,Schlegelia violacea,wcvp,Accepted,318334,Schlegeliaceae,Lamiales
Buddleja americana,Buddleja americana,wcvp,Accepted,2685303,Scrophulariaceae,Lamiales
Manettia coccinea,Pseudoselago spuria,wcvp,Synonym,2549019,Scrophulariaceae,Lamiales
Selaginella altheae,Selaginella altheae,wcvp,Accepted,3217319,Selaginellaceae,Selaginellales
Selaginella amazonica,Selaginella sellowii,wcvp,Illegitimate,3139005,Selaginellaceae,Selaginellales
Selaginella anaclasta,Selaginella anaclasta,wcvp,Accepted,3138442,Selaginellaceae,Selaginellales
Selaginella anceps,Selaginella anceps,wcvp,Accepted,3138443,Selaginellaceae,Selaginellales
Selaginella applanata,Selaginella applanata,wcvp,Accepted,3138448,Selaginellaceae,Selaginellales
Selaginella asperula,Selaginella asperula,wcvp,Accepted,3138369,Selaginellaceae,Selaginellales
Selaginella bahiensis,Selaginella bahiensis,wcvp,Accepted,3138461,Selaginellaceae,Selaginellales
Selaginella beitelii,Selaginella beitelii,wcvp,Accepted,3138472,Selaginellaceae,Selaginellales
Selaginella boomii,Selaginella boomii,wcvp,Accepted,3138486,Selaginellaceae,Selaginellales
Selaginella brevifolia,Selaginella brevifolia,wcvp,Accepted,3138492,Selaginellaceae,Selaginellales
Selaginella breynii,Selaginella breynii,wcvp,Accepted,3138495,Selaginellaceae,Selaginellales
Selaginella coarctata,Selaginella coarctata,wcvp,Accepted,3138543,Selaginellaceae,Selaginellales
Selaginella conduplicata,Selaginella conduplicata,wcvp,Accepted,3138548,Selaginellaceae,Selaginellales
Selaginella epirrhizos,Selaginella epirrhizos,wcvp,Accepted,3138612,Selaginellaceae,Selaginellales
Selaginella erythropus,Selaginella erythropus,wcvp,Accepted,3138615,Selaginellaceae,Selaginellales
Selaginella exaltata,Selaginella exaltata,wcvp,Accepted,3138621,Selaginellaceae,Selaginellales
Selaginella flagellata,Selaginella flagellata,wcvp,Accepted,3138640,Selaginellaceae,Selaginellales
Selaginella fragilis,Selaginella fragilis,wcvp,Accepted,3138642,Selaginellaceae,Selaginellales
Selaginella haematodes,Selaginella haematodes,wcvp,Accepted,3138672,Selaginellaceae,Selaginellales
Selaginella homaliae,Selaginella homaliae,wcvp,Accepted,3138699,Selaginellaceae,Selaginellales
Selaginella horizontalis,Selaginella horizontalis,wcvp,Accepted,3138701,Selaginellaceae,Selaginellales
Selaginella kochii,Selaginella kochii,wcvp,Accepted,3138732,Selaginellaceae,Selaginellales
Selaginella lechleri,Selaginella lechleri,wcvp,Accepted,3138751,Selaginellaceae,Selaginellales
Selaginella marginata,Selaginella marginata,wcvp,Accepted,3138793,Selaginellaceae,Selaginellales
Selaginella oaxacana,Selaginella oaxacana,wcvp,Accepted,3138859,Selaginellaceae,Selaginellales
Selaginella palmiformis,Selaginella palmiformis,wcvp,Accepted,3138878,Selaginellaceae,Selaginellales
Selaginella parkeri,Selaginella parkeri,wcvp,Accepted,3138882,Selaginellaceae,Selaginellales
Selaginella pedata,Selaginella pedata,wcvp,Accepted,3138887,Selaginellaceae,Selaginellales
Selaginella potaroensis,Selaginella potaroensis,wcvp,Accepted,3138918,Selaginellaceae,Selaginellales
Selaginella producta,Selaginella producta,wcvp,Accepted,3138925,Selaginellaceae,Selaginellales
Selaginella radiata,Selaginella radiata,wcvp,Accepted,3138943,Selaginellaceae,Selaginellales
Selaginella revoluta,Selaginella revoluta,wcvp,Accepted,3138956,Selaginellaceae,Selaginellales
Selaginella sandwithii,Selaginella sandwithii,wcvp,Accepted,3138985,Selaginellaceae,Selaginellales
Selaginella speciosa,Selaginella speciosa,wcvp,Accepted,3139119,Selaginellaceae,Selaginellales
Selaginella stellata,Selaginella stellata,wcvp,Accepted,3139122,Selaginellaceae,Selaginellales
Selaginella sulcata,Selaginella sulcata,wcvp,Accepted,3139145,Selaginellaceae,Selaginellales
Selaginella tuberculata,Selaginella tuberculata,wcvp,Accepted,3139046,Selaginellaceae,Selaginellales
Selaginella valdepilosa,Selaginella valdepilosa,wcvp,Accepted,3139060,Selaginellaceae,Selaginellales
Selaginella willdenowii,Selaginella willdenowii,wcvp,Accepted,3139093,Selaginellaceae,Selaginellales
Selaginella wurdackii,Selaginella wurdackii,wcvp,Accepted,3139096,Selaginellaceae,Selaginellales
Selaginella zartmanii,Selaginella zartmanii,wcvp,Accepted,3217669,Selaginellaceae,Selaginellales
Homalolepis cavalcantei,Homalolepis cavalcantei,wcvp,Accepted,3228301,Simaroubaceae,Sapindales
Homalolepis cedron,Homalolepis cedron,wcvp,Accepted,3228302,Simaroubaceae,Sapindales
Homalolepis paraensis,Homalolepis paraensis,wcvp,Accepted,3228305,Simaroubaceae,Sapindales
Homalolepis pohliana,Homalolepis pohliana,wcvp,Accepted,3228099,Simaroubaceae,Sapindales
Homalolepis suffruticosa,Homalolepis suffruticosa,wcvp,Accepted,3228310,Simaroubaceae,Sapindales
Picrolemma sprucei,Picrolemma sprucei,wcvp,Accepted,2549762,Simaroubaceae,Sapindales
Quassia amara,Quassia amara,wcvp,Accepted,2868415,Simaroubaceae,Sapindales
Simaba cedron,Homalolepis cedron,wcvp,Synonym,3228302,Simaroubaceae,Sapindales
Simaba guianensis,Simaba guianensis subsp. guianensis,wcvp,Illegitimate,3261048,Simaroubaceae,Sapindales
Simaba obovata,Simaba obovata,wcvp,Accepted,2580360,Simaroubaceae,Sapindales
Simaba orinocensis,Simaba orinocensis,wcvp,Accepted,2580361,Simaroubaceae,Sapindales
